Well_ID,X,Y,Z,AI,SI,Vp,Vs,rho_b,rho_f,rho_m,K0,Kdry,Kf,Ksat,G0,Gdry,Gsat,facies,phi,perm,GR
64,106,140,19,8675873,3531408.75,3308.908447,1346.851074,2.62197423,1.07422471,2.668571472,28.25465584,8.725322723,2.520596743,NaN,13.65008545,4.756281853,4.756281853,6,0.029226495,1.374244563,84.96936732
64,106,140,20,8644418,NaN,3298.978271,1345.825439,NaN,1.074401498,2.669148207,28.27542305,8.716795921,2.52295661,22.18965912,NaN,4.746066093,4.746066093,6,0.030610851,1.5790506,88.92084989
64,106,140,21,7348317,2901935.75,2897.472168,1144.245483,2.536113024,1.071091294,2.648281097,26.43781662,6.199306488,2.479512453,16.86417389,13.05271435,3.320527077,3.320527077,5,0.071118886,19.88473091,87.3923711
64,106,140,22,7324970,2893419.75,2890.320313,NaN,2.534310818,1.071618438,2.648970366,26.44067192,6.185288906,2.486330271,16.76695824,13.01407433,3.303414106,3.303414106,5,0.072691163,21.23774674,94.63829154
64,106,140,23,7300174.5,2884340.5,2882.77832,1139.002197,2.532339811,1.072197795,2.649694204,26.4436779,6.170105457,2.493867397,16.6644249,12.97353649,3.285270452,3.285270452,5,0.07439283,22.77016212,88.45901748
64,106,140,24,7273403,2875005,2874.752441,1136.321899,2.530097246,NaN,2.650386572,26.446558,6.153478622,2.501229286,16.55332565,12.9347868,3.266930819,3.266930819,5,0.076247001,24.52241157,102.7500584
64,106,140,25,7244425.5,NaN,2866.219238,1133.799194,2.527519703,1.073245406,2.650993824,26.44909096,6.135303974,2.507611036,16.43194008,12.90083122,NaN,3.249128342,5,0.078259706,26.52438836,97.16542302
64,106,140,26,7213440.5,2856640.75,2857.260742,NaN,2.524600029,1.073622346,2.651485443,26.45114326,6.115694046,2.512593985,16.30087662,12.87335587,3.23235178,3.23235178,5,0.080415999,28.78774621,NaN
64,106,140,27,7181079,NaN,2848.062988,1129.525635,2.521390438,1.073891163,2.651854277,NaN,6.094994068,2.516158581,16.16301537,12.85275745,3.216861248,3.216861248,5,0.082678585,31.29829724,79.91889898
64,106,140,28,6063797.5,2966944,2588.799316,NaN,2.342320442,1.013489604,NaN,36.56052017,3.8001647,1.907859325,10.68710804,31.36922264,3.758135319,3.758135319,4,0.185341735,362.6296578,64.3781563
64,106,140,29,6029273.5,2946494.75,2579,1260.352539,2.337833881,1.014257312,2.644598722,36.52178955,3.764698505,1.913739443,10.59799862,31.26737976,3.71362257,3.71362257,4,0.188159868,379.8378944,41.54679382
64,106,140,30,5999849.5,2932588.5,2571.109375,1256.699097,2.33356452,1.014600158,NaN,36.52868652,3.735839367,1.916377664,10.51242733,31.28547668,3.685380936,3.685380936,4,0.190822417,396.6066799,NaN
64,106,140,31,5975627,2924887,2565.006104,1255.492188,2.329673529,1.014441133,2.644655704,36.57408524,3.713991404,1.915153503,10.43128777,31.40500069,3.672172546,3.672172546,4,0.1932152,412.1070737,38.56162247
64,106,140,32,6823936,3636056,2856.275391,1521.933594,2.389102936,0.995159447,2.645273685,37.15236282,5.126546383,1.777453661,NaN,33.98861313,5.533835888,5.533835888,3,0.155244317,210.8651746,34.55073043
64,106,140,33,6789369,3620396,2845.385742,1517.287231,NaN,0.993086815,2.6452353,37.12015533,5.10072422,1.763821721,11.99413204,33.8867569,5.493180752,5.493180752,3,0.156848744,217.582396,37.98733585
64,106,140,34,6771967,3625115.75,2840.914063,NaN,2.383728266,0.989750803,2.645321608,37.19263458,5.095239639,1.742313743,11.88792706,NaN,NaN,5.512988091,3,0.158007882,222.5253034,33.18034304
64,106,140,35,NaN,3631957.75,2836.34668,NaN,NaN,0.985242605,NaN,37.26260376,5.095030308,1.714069009,11.77759266,34.34128571,5.538144112,5.538144112,3,NaN,225.6977513,35.27912263
64,106,140,36,6727936,3624815.5,2826.383545,1522.772949,2.380404472,NaN,2.64537549,37.23790359,5.086769104,1.682573795,11.65603256,34.26171494,5.519771099,NaN,3,0.159109491,227.2935123,37.15770296
64,106,140,37,4004687.5,1897432.25,1859.775146,881.166687,2.153318167,0.891814351,2.648241758,37.50889587,1.30065155,1.283020973,5.218546391,42.93038177,1.671954155,1.671954155,2,0.281778597,1336.642727,24.99005513
64,106,140,38,4005917.25,1904442.625,1859.54834,884.0430298,NaN,0.888640344,2.648300171,NaN,1.305995226,1.272152543,5.204384327,43.02370453,1.683609366,1.683609366,2,NaN,1321.513364,25.26588642
64,106,140,39,4011710.5,1912096.25,1860.902344,886.9594116,NaN,0.886539996,2.648344994,37.48278427,1.312547922,1.265061378,NaN,43.09542847,1.6959517,NaN,2,0.279575391,1303.782335,24.79316471
65,137,83,19,8516578,3512705.5,3264.065674,1346.280396,NaN,1.077311397,2.666527271,28.18105125,8.628950119,2.562421322,NaN,13.67817593,4.729086399,4.729086399,6,NaN,2.585957737,93.63700559
65,137,83,20,8504917,3511256.75,3260.883789,1346.256592,2.608163118,1.077616453,2.666340113,28.17431068,8.621068001,2.566631317,21.43080902,13.68074989,4.727052212,NaN,6,0.036618773,2.704312023,96.43811171
65,137,83,21,8499915,3510619.75,3259.592041,1346.270874,2.607662201,1.077874899,2.66622448,28.17014885,8.617097855,2.570208073,21.40459633,13.68233871,4.726245403,NaN,6,0.036869937,2.76039122,89.2479231
65,137,83,22,8499958,3510581.25,3259.713135,NaN,2.607578516,NaN,2.666179657,NaN,8.616276741,2.573247671,21.40569878,13.68295383,4.726293087,4.726293087,6,0.03690051,2.767270225,90.85796249
65,137,83,23,7289525.5,2861701,2878.761475,1130.135986,2.53217411,1.077137232,2.652642727,26.45598984,6.153654099,2.560024738,16.67265701,12.80874729,3.234111547,3.234111547,5,0.076463442,24.73266137,97.06138907
65,137,83,24,7297510,2861774,2880.850586,1129.747437,2.533109426,1.077408791,2.652861834,NaN,6.158085823,2.563763857,16.71225929,12.79652405,3.233081818,3.233081818,5,0.076011343,24.29486123,NaN
65,137,83,25,7303547.5,2861656.5,2882.409912,1129.378174,2.533833742,1.077636838,2.653054476,26.4577179,6.161406994,2.566913128,16.7426281,NaN,3.231892109,3.231892109,5,0.075675636,23.97315472,94.99569189
65,137,83,26,7305556.5,2860985.25,2882.861572,1128.979614,2.534133673,1.077814102,2.653217077,26.45840263,6.162373543,2.569365025,16.75424957,NaN,3.229994059,3.229994059,5,0.075589129,NaN,95.63075266
65,137,83,27,7301770.5,2859455.5,2881.712158,1128.510864,2.533830643,1.077928305,2.653346539,26.45894623,6.159944534,2.570947647,16.73903084,12.76949787,3.226926804,NaN,5,0.075862999,24.15234962,99.94714379
65,137,83,28,7290974.5,2856853.75,2878.625488,1127.944214,2.532797098,1.077968717,2.653440237,26.45933914,6.153383732,2.571508169,16.69148827,12.76427174,3.222371578,3.222371578,5,0.07657592,24.84239709,90.93941997
65,137,83,29,7272640.5,2853082.5,2873.462158,1127.269287,2.530967951,1.07792592,2.65349555,NaN,6.142327309,2.570914507,16.6093998,NaN,3.216192245,3.216192245,5,0.077767193,26.02474166,73.20968919
65,137,83,30,6150229,2834344.5,2604.871826,1200.459961,2.361048698,1.039548159,2.642891645,35.00139618,3.741383076,NaN,11.4838686,27.58470345,3.402516842,3.402516842,4,0.175784489,308.2732415,69.4817038
65,137,83,31,5980789,2672114.75,2539.167236,NaN,2.355413675,1.037954926,2.641337156,33.68872833,3.574483871,2.114962101,11.14435863,24.76641846,3.031398296,3.031398296,4,0.178325287,322.133853,54.31570669
65,137,83,32,5900781.5,2620406.75,2511.246094,1115.188965,2.349742413,NaN,2.640937805,33.36138153,3.507977962,2.094268799,10.92198277,24.09996605,2.922248602,2.922248602,4,0.181406496,339.5107623,50.50357459
65,137,83,33,5912007.5,2679187.75,2521.819092,1142.831177,2.34434247,1.032990932,2.641774893,34.05199051,3.544237852,2.069382668,10.82653522,25.5212307,3.061858892,3.061858892,4,0.184880226,359.863831,53.36496143
65,137,83,34,6457941,3082494.25,2692.484131,1285.172241,2.398506641,1.013900876,2.640126705,33.16454315,4.656114578,1.911005259,12.10585594,23.89561081,3.961535692,NaN,3,0.148577155,184.4647263,51.12879607
65,137,83,35,6398066.5,3066572.25,2674.853027,1282.048218,2.391932011,1.010490656,2.640166044,33.19281387,4.615119934,1.88523066,11.87189579,23.95599365,3.931493044,3.931493044,NaN,0.152321173,198.9933853,52.82551287
65,137,83,36,6394629.5,3109424.75,2679.971436,1303.151245,2.386081219,1.007439375,2.640789747,33.64479828,4.634112835,1.862751126,11.73468876,24.93490791,4.052050591,4.052050591,3,0.155942336,213.7698761,57.06116634
65,137,83,37,6635245,3417236.5,2784.720703,1434.166992,2.38273263,1.004925251,2.643781662,35.93021011,4.905852795,NaN,11.94278717,30.43505096,NaN,4.900887966,3,0.159287283,228.069554,NaN
65,137,83,38,6754166.5,3584682.25,2839.335205,1506.938721,2.378784418,1.002910614,2.645209312,37.09823608,5.026450157,1.830357075,11.97481155,33.81771851,5.401896954,5.401896954,3,0.162226885,241.1647563,28.87666735
65,137,83,39,3992250,1853152.75,1860.572388,863.654541,NaN,0.911512017,2.648023367,37.56416321,1.259613991,1.354854345,5.29389143,42.58580017,NaN,1.600483894,2,0.289265453,1452.789272,31.99900568
66,119,171,19,7424835,2903412.75,2916.896973,1140.625488,2.545456648,1.071981072,2.650398731,26.4466095,6.244717121,2.491042137,17.24187088,12.93410778,3.311706305,3.311706305,5,0.06648564,16.2356708,95.33103335
66,119,171,20,7404115,2898800.5,2910.803467,1139.614746,2.543667078,1.071977615,2.650573015,26.44733429,6.233310699,2.490998268,17.14723396,12.92437077,3.30351615,3.30351615,5,0.067722144,17.16133926,95.38525654
66,119,171,21,7381905.5,2893506.25,2904.289795,1138.402588,2.54172492,1.072077155,2.65079999,26.44828033,6.22072649,2.492294073,NaN,12.91167641,3.293974638,3.293974638,5,NaN,18.22633981,104.4027008
66,119,171,22,7357183,2887495.5,2897.107422,1137.036377,2.539492607,1.072273016,2.651050568,NaN,NaN,2.494849443,NaN,12.89766788,3.283187151,3.283187151,5,0.07066097,19.50182798,102.7125295
66,119,171,23,7329166,NaN,2889.078369,1135.566406,2.536852598,1.0725559,2.651296377,26.45035362,6.189428329,2.498547792,16.81280327,12.88393211,3.271299601,3.271299601,NaN,NaN,21.06176114,77.1096845
66,119,171,24,5803605.5,2601360.75,2460.521484,1102.884033,2.358689308,1.005383968,2.640259027,32.81367874,3.543976068,1.847907782,10.45456409,23.0103054,2.868999243,2.868999243,4,0.17222707,289.563597,69.22683401
66,119,171,25,5794024,2601361.75,2460.940918,1104.896606,2.354393721,1.008258224,2.640419722,32.94235229,3.526834488,1.868730545,10.42643547,23.26366997,2.874235392,2.874235392,4,0.175243692,305.3769802,66.53255151
66,119,171,26,NaN,NaN,2460.457275,1106.189819,2.349512339,1.011323452,2.640575171,33.06755066,3.505267382,1.891460299,10.39026833,23.51169395,2.874994516,2.874994516,4,0.178648136,323.9252009,50.73291937
66,119,171,27,5720293,2544161.75,2440.68335,1085.520142,2.34372592,1.014333844,NaN,32.7268219,3.432010412,1.91432786,NaN,22.84013367,2.761739016,2.761739016,4,0.182323332,344.8034279,68.92701743
66,119,171,28,5636087,2463786.5,2411.171387,1054.03125,2.337489128,1.016993046,2.639419079,NaN,3.334332943,1.93499279,10.12702656,NaN,2.596908092,2.596908092,4,0.186097775,NaN,57.80747889
66,119,171,29,6727409.5,3451736.75,2805.820801,1439.626099,2.397661924,1.001348376,2.643609524,NaN,5.009774208,1.81944263,12.25029182,NaN,4.969210148,4.969210148,3,0.149761602,188.9798955,43.21632235
66,119,171,30,NaN,3485919.5,2815.245117,1456.866089,2.392752171,1.002576351,2.644045353,36.14179611,5.015118599,1.828011274,12.19265175,31.00991631,5.078517914,5.078517914,3,0.153090447,202.0721933,28.74548662
66,119,171,31,6790591,3571716,2842.630615,1495.167236,NaN,1.002525449,2.644833088,36.78506088,NaN,1.827654481,12.182724,32.8562851,5.340312481,5.340312481,3,0.155873815,213.4835363,NaN
66,119,171,32,6801327.5,NaN,2851.090088,1512.647583,2.385518312,1.001100898,2.645191908,37.08381271,5.081184864,1.817725539,12.1134491,33.77242661,5.458310604,5.458310604,3,0.157943593,222.2491678,44.78600599
66,119,171,33,6779259,3606741.25,2844.77124,1513.491943,2.383059502,0.998372376,2.645236969,37.12159348,5.06970787,1.799007297,12.00707817,33.89129257,5.458773613,5.458773613,3,0.15919791,227.6792243,33.62068531
66,119,171,34,4016354.25,1876138.125,1866.471313,871.8747559,2.151843548,0.906585813,2.648055077,37.55614853,1.284044147,1.336145759,5.315399647,42.63537216,1.635757446,1.635757446,2,NaN,1384.810042,32.07740259
66,119,171,35,4019774.75,1884105.75,1866.712524,874.9454956,2.153397799,0.903357744,2.648084402,37.54875946,1.291887164,1.324163795,NaN,42.68120575,1.648489714,1.648489714,2,0.28353239,1363.224346,28.64708771
66,119,171,36,4033126.75,1897903.875,1869.944946,NaN,2.156815767,0.900152624,2.648121119,37.53946686,1.305812836,1.312477946,5.314961433,42.73898697,1.670072675,1.670072675,2,0.281072223,1326.042961,24.94869807
66,119,171,37,4054639.5,1915846.25,1875.726318,886.2941284,2.161637068,0.897337437,2.648162842,37.52891159,1.324063897,1.302382469,5.341390133,42.80483627,1.698003173,1.698003173,NaN,0.27788365,1278.948873,28.1222781
66,119,171,38,4081569.25,NaN,1883.281006,NaN,2.167265177,0.8951177,2.648207664,37.51755905,1.344562292,1.294531345,5.380916119,42.8759346,1.72936964,1.72936964,2,0.274339917,1228.036223,22.95312716
66,119,171,39,4110549.75,1956294.875,1891.60437,900.2532959,2.17304945,0.893513322,NaN,37.50577545,1.365163445,1.288915396,5.427319527,42.95001984,1.761160851,NaN,2,0.270811961,1178.814278,23.17985595
67,97,114,19,8629014,3522783.25,3294.841309,1345.114502,2.618946791,NaN,2.669464827,28.28682137,8.708267212,2.560503721,22.11316681,13.63781834,4.738547325,NaN,6,0.031726563,1.758203503,95.33463627
67,97,114,20,8596602,3519463.25,3285.752441,1345.192505,2.616326809,1.077381968,2.668881178,28.2658062,8.687829971,2.563394547,NaN,13.64583302,4.73435545,4.73435545,6,0.033021898,1.982634359,86.10016658
67,97,114,21,8567628,3516094.25,3277.48877,1345.05835,2.614083052,1.077582598,2.668555737,28.25408745,8.671117783,2.566162586,NaN,13.65030193,4.729351521,4.729351521,6,0.03423862,2.210145547,99.79371978
67,97,114,22,8541382,3512622.25,3269.820801,NaN,2.612186432,1.077732205,2.668489456,28.25170135,8.657939911,2.568231583,21.63086319,13.65121269,4.723443508,4.723443508,6,0.035393925,2.441705455,96.13834653
67,97,114,23,NaN,3508982,3262.51709,1344.129639,2.610597849,NaN,2.668680429,28.25858116,8.648029327,2.569182396,21.49854851,13.64858818,4.716526985,4.716526985,6,0.036509719,2.680201432,103.3870607
67,97,114,24,8494138,3505098.25,3255.364014,1343.322998,2.609274387,1.077777267,2.669126987,28.2746582,8.641078949,2.56885457,21.37353706,13.64245701,4.708479404,4.708479404,6,0.037611261,2.930428841,93.15334444
67,97,114,25,NaN,2864977.5,2871.738525,1133.345459,2.527894258,1.076112032,2.651146412,26.4497261,6.13550806,2.54600668,16.51790047,12.89230633,3.247009039,3.247009039,5,0.078253657,26.51821302,90.73847929
67,97,114,26,7239960.5,2858274.25,2865.459717,1131.258911,2.526631355,1.075822592,2.651741743,26.45221519,6.125507832,2.542076349,16.43455124,12.85904694,3.233448267,3.233448267,NaN,0.079388853,27.69409072,85.78802373
67,97,114,27,7219370,2852002.25,2859.00708,1129.446777,2.525131941,1.075483441,2.652221203,NaN,6.114668369,2.53748703,16.34531593,12.83226681,3.221184492,3.221184492,5,0.080602684,NaN,92.51970559
67,97,114,28,7197676,2846128.25,2852.421631,1127.913818,2.523356199,1.075154305,2.652578831,26.4557209,6.102751255,2.533049345,16.25055504,12.81231785,NaN,3.210187435,5,0.081920049,30.44091006,88.61638217
67,97,114,29,7174869.5,2840570.75,2845.72168,1126.637085,2.521282911,1.074876904,2.652819157,26.45672989,6.08959341,2.529320717,16.15062523,12.79890347,3.200292349,3.200292349,5,0.083359316,32.08141115,84.95996545
67,97,114,30,NaN,2835249.25,2838.890381,1125.588135,2.518904686,1.074662209,2.652951002,26.45728493,6.075103283,2.526441813,16.04550743,12.79154587,3.191323042,NaN,5,0.084931489,33.94008952,90.71524477
67,97,114,31,7125651,2830116.75,2831.886719,1124.749146,NaN,1.074490547,2.652980566,26.457407,6.059258461,2.524146318,15.93480778,NaN,3.183171034,3.183171034,5,0.086639896,36.04033175,80.81282902
67,97,114,32,5711510,2576674,2446.020508,1103.490601,NaN,1.015261054,2.640838623,33.28070831,3.430924177,1.921482801,10.17935562,23.9375515,2.84333539,2.84333539,4,0.188128402,379.6427105,70.2045865
67,97,114,33,5584085,2456604,2396.665283,NaN,2.329939365,1.013808131,2.63957715,32.27392578,3.304285288,1.910294771,9.929641724,21.96316147,2.590154648,2.590154648,NaN,0.19045622,394.2706053,73.23141655
67,97,114,34,5530281.5,2424793.5,2378.270508,1042.77063,NaN,1.011835575,2.63933754,32.08670807,3.261039257,1.895312071,9.781167984,21.60531998,2.528503656,2.528503656,4,0.19293382,410.2629344,58.1027115
67,97,114,35,4075635.75,1915822.75,1883.175049,885.218811,2.164236307,0.903269529,2.648054123,37.55639648,1.328500867,1.323839426,5.413905621,NaN,1.695922256,1.695922256,2,0.277293689,1270.369424,39.41147445
67,97,114,36,4036041,1898854.625,1870.900757,880.2111816,2.157271624,0.900552869,2.648117065,37.54047394,1.306999922,1.313925982,5.322508812,NaN,1.671393037,1.671393037,NaN,0.280874091,1323.080752,29.78705995
67,97,114,37,3996265,1881909.5,1858.508545,875.2034302,2.150253773,0.897578061,2.648176193,NaN,1.285918713,1.303239346,5.231021404,42.82615662,1.647053599,1.647053599,2,0.284429917,1376.974589,24.24176056
67,97,114,38,3958412.25,1865555.5,1846.698364,870.3283081,2.143507719,0.894691825,2.648226976,37.51266861,1.266037226,1.293035865,5.145132065,42.90666199,1.623645782,1.623645782,2,0.287829604,1429.969422,24.00842472
67,97,114,39,3924693.5,1850465.125,1836.203613,865.756958,2.13739562,0.892262757,2.6482656,37.5028801,NaN,1.284571409,NaN,42.96827316,1.602053165,1.602053165,2,0.290927703,1479.535817,28.53158463
68,145,97,19,8500570,3512861.5,3260.849365,NaN,2.606857538,1.077767849,2.664951086,28.1243,8.605948448,2.568725586,21.4074173,NaN,4.733744144,NaN,6,0.036601713,2.700530756,NaN
68,145,97,20,8483107,3510452,3255.771729,1347.292969,2.605559587,1.077867508,2.66491437,28.12297821,8.596993446,2.570104599,21.31291771,13.70035648,4.729607105,NaN,NaN,0.037399491,2.881161884,91.4107208
68,145,97,21,8472735,3508947,3252.700439,1347.092041,NaN,1.077878475,2.664945602,28.12410355,8.592211723,2.570257664,21.25676727,13.69992733,NaN,4.726874352,6,0.037877765,2.993224354,89.39275145
68,145,97,22,8468021,3508157.25,3251.215088,NaN,2.604571104,1.077822804,2.665042639,28.12759399,8.590907097,2.569486618,21.23106766,13.69859314,4.725218296,4.725218296,6,0.038099021,3.046035765,95.24892924
68,145,97,23,7259642,2858487.5,2870.358398,1130.204956,2.529176235,1.076209903,2.652342796,26.45473099,6.137682915,2.547338009,16.53020668,12.82549095,3.230676889,3.230676889,5,0.078144846,26.4072944,93.35301359
68,145,97,24,7263071,NaN,2870.770508,1129.428833,2.530007601,1.076019526,2.652690649,26.45619202,6.141129971,2.54474926,16.54754257,12.80607128,3.227301836,3.227301836,5,0.077811449,26.06937869,95.98339156
68,145,97,25,7265929.5,2856566.5,2871.079346,1128.751587,2.530730963,NaN,2.652994394,26.45746613,6.144135952,2.542127848,16.56192017,12.78913403,3.224354029,3.224354029,5,0.077520795,25.77716134,108.4467675
68,145,97,26,7266360.5,2855482.75,2870.783203,NaN,NaN,1.07563448,NaN,26.45852089,NaN,2.539528847,NaN,12.77513409,3.221384287,3.221384287,NaN,NaN,25.65383905,95.10498264
